Produto_numero;Nome;Codigo;Familia_numero;Linha_numero;Grupo;Fabricante;Fabricado_por;Conteudo_unidade;Unidade_medida;Peso_liquido;Peso_bruto;Preco_compra;Preco_venda;Estoque_minimo;Estoque_maximo;Estoque_ideal;Tempo_reposicao
670;MT M81902301432 (RESINA PLASTICA PA66  GF30 15T NATURAL);31081839;12;25;Materia Prima;STECK;Terceiros;1;KG;1;1;43.00;52.25;3;25;15;12
671;MT ITPM005010 RESINA PA66 00501HEL;31081840;12;25;Materia Prima;STECK;Terceiros;1;KG;1;1;5.00;55.73;6;30;20;9
672;MP 099007 MASTER 099007HEL;31081841;12;25;Materia Prima;STECK;Terceiros;1;KG;1;1;70.00;72.01;7;30;20;5
677;TAMPA CAIXA EMBALAGEM S02;31081844;6;25;Embalagem;STECK;Terceiros;1;UN;1;2;1.00;1.02;13;30;20;15
678;PALLET P12 800X1200;31081845;6;25;Embalagem;STECK;Terceiros;1;UN;1;2;15.00;26.49;13;30;20;12
699;POLIESTIRENO ALTO IMPACTO NATURAL;31081856;1;25;Materia Prima;STECK;Terceiros;1;KG;1;1;1.00;7.51;8;30;20;13
709;POLIESTIRENO MEDIO IMPACTO BR;31081864;1;25;Materia Prima;STECK;Terceiros;1;KG;1;1;24.00;38.99;13;30;20;10
713;ADITIVO ANTIMICROBIANO NATURAL 09901700;31081868;1;25;Materia Prima;STECK;Terceiros;1;KG;1;1;57.00;106.11;13;30;20;14
858;ABS HF380 UV - BR0656 (ABS BRANCO OPACO);31081956;1;25;Materia Prima;STECK;Terceiros;1;KG;1;1;38.00;38.03;9;30;20;9
859;ABS HF380 UV - GR0015;31081957;1;25;Materia Prima;STECK;Terceiros;1;KG;1;1;37.00;39.58;3;25;15;13
860;ABS HF380 UV - MF0759;31081958;1;25;Materia Prima;STECK;Terceiros;1;KG;1;1;25.00;39.58;14;35;25;5
937;MP 086014 RESINA PA66 086014HEL (NYLON 6.6 NATURAL) - DUPONT;31081981;1;25;Materia Prima;STECK;Terceiros;1;KG;1;1;24.00;32.82;11;30;20;8
938;MP 086014 RESINA PA66 086014HEL (NYLON 6.6 NATURAL) - RADILON;31081982;1;25;Materia Prima;STECK;Terceiros;1;KG;1;1;5.00;30.17;9;30;20;3
1151;PALLETS DE MADEIRA U12471;31082104;6;14;Embalagem;STECK;Terceiros;1;UN;1;1;41.00;59.34;12;30;20;12
1515;SUPORTE DE MONTAGEM  BRACKET  INJEcaO;31082310;13;19;Acabado;FANANDRI;Terceiros;1;UN;200;201;80.00;96.00;6;30;20;3
13;PP SS 6515 RT101;31081522;1;1;Materia Prima;SUMMA;Terceiros;1;KG;1;1;8.00;11.51;9;30;20;13
14;PP TD20 6415 RT101;31081523;1;1;Materia Prima;SUMMA;Terceiros;1;KG;1;1;3.00;10.79;12;30;20;15
34;PP TD10 HX CB11160G PRETO;31081541;1;11;Materia Prima;SUMMA;Terceiros;1;KG;1;1;1.00;14.54;14;35;25;10
384;PP EPDM TD30 PRETO;31081659;1;14;Materia Prima;SUMMA;Terceiros;1;KG;1;1;11.00;13.26;14;35;25;5
507;TAMPA DO FAROL PC D AI51;31081727;13;19;Acabado;SYNCHRO-TECH;Terceiros;1;UN;449;450;1.00;1.00;7;30;20;14
686;CONTROLADOR DE TEMPERATURA SY-4000/12 ZONAS;31081847;10;18;Acabado;SYNCHRO-TECH;Terceiros;1;UN;1;1;11975.00;13500.00;5;25;15;13
1486;SUPPORT BRACKET LH;31082281;5;21;Acabado;PO Taubate;Terceiros;1;UN;1;1;21.00;25.20;8;30;20;15
505;SUPORTE E EMBELEZADOR DO ESCAPAMENTO AI91;31081725;13;19;Acabado;TANBY;Terceiros;1;UN;449;450;1.00;1.00;7;30;20;9
94;SACO DE PAPEL 7cm x 17cm x 5cm;31081587;1;12;Embalagem;TANBY;Terceiros;1;UN;1;1;2.00;1.00;10;30;20;4
356;LAPIS DERMATOGRAFICO BRANCO  1 UN;31081639;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;9.00;10.13;9;30;20;3
357;LAPIS DERMATOGRAFICO LARANJA  1 UN;31081640;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;9.00;10.45;15;35;25;7
358;CANETA ESFER 0.7M AZUL  1 UN;31081641;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;1.00;1.00;12;30;20;14
359;CANETA P RETROPROJ 2.0MM PRETO  1 UN;31081642;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;2.00;3.90;6;30;20;4
360;LAPIS DERMATOGRAFICO PRETO  1 UN;31081643;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;1.00;9.30;8;30;20;2
361;ARQUIVO MORTO PAPELaO 1 UN;31081644;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;1.00;1.90;7;30;20;5
362;CANETA P RETROPROJ 2.0MM VERDE  1 UN;31081645;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;3.00;3.90;8;30;20;11
363;ESTILETE ESTREITO CIS  1 UN;31081646;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;3.00;4.22;12;30;20;15
364;CANETA P RETROPROJ 2.0MM AZUL  1 UN;31081647;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;1.00;3.90;13;30;20;13
365;ACUCAR REFINADO UNIaO;31081648;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;2.00;3.50;7;30;20;4
366;CAFE PILaO;31081649;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;8.00;12.76;14;35;25;2
367;PAPEL SULFITE A4;31081650;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;12.00;19.10;15;35;25;11
368;CANETA MARCADOR PERMANENTE PX21 BRANCO;31081651;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;4.00;20.50;14;35;25;12
369;CANETA MARCADOR PERMANENTE PX21 PT;31081652;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;10.00;20.50;7;30;20;14
370;CANETA MARCADOR CD DUO MARKER PT;31081653;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;4.00;5.20;6;30;20;3
371;CALCULADORA DE MESA 12 DIG;31081654;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;21.00;21.50;3;25;15;5
372;DETERGENTE LIQUIDO YPE;31081655;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;1.00;2.50;9;30;20;15
380;MOUSE SEM FIO 2.4 GHS PRETO;31081656;7;15;Acabado;TANBY;Terceiros;1;UN;1;1;25.00;29.90;5;25;15;14
219;SACO PLASTICO VALVULADO;31081614;6;12;Embalagem;TARZA;Terceiros;1;UN;1;1;1.00;2.89;4;25;15;5
418;PLASTIC CLAMP 3 WAY;31081678;13;19;Acabado;TARZIA;Terceiros;1;UN;349;350;1.00;1.00;6;30;20;8
427;BRACKET (SOBRE INJEcaO);31081687;13;19;Acabado;TARZIA;Terceiros;1;UN;1199;1200;1.00;1.00;11;30;20;4
435;RELEASE MECHANISM;31081695;13;19;Acabado;TARZIA;Terceiros;1;UN;239;240;1.00;1.00;10;30;20;10
1077;DEFLETOR B562;31082056;5;14;Acabado;TARZIA;Terceiros;1;UN;1;1;1.00;1.00;15;35;25;6
1078;REFORCO B515;31082057;5;14;Acabado;TARZIA;Terceiros;1;UN;1;1;1.00;1.00;5;25;15;7
1079;MOLDURA-LD B515 ( Fog )LE/LD;31082058;5;14;Acabado;TARZIA;Terceiros;1;UN;1;1;1.00;1.00;13;30;20;6
1080;GRADE B562;31082059;5;14;Acabado;TARZIA;Terceiros;1;UN;1;1;1.00;1.00;5;25;15;6
1081;GRADE B562;31082060;5;14;Acabado;TARZIA;Terceiros;1;UN;1;1;1.00;1.00;4;25;15;15
1082;DEFLETOR B515;31082061;5;14;Acabado;TARZIA;Terceiros;1;UN;1;1;1.00;1.00;10;30;20;9
1296;PA66+15FV;31082141;1;22;Materia Prima;TARZIA;Terceiros;1;KG;1;1;21.00;25.00;7;30;20;11
1485;SUPPORT BRACKET RH;31082280;5;21;Acabado;PO Taubate;Terceiros;1;UN;1;1;21.00;25.20;13;30;20;4
1580;TAMPA LIQUID TRAP TAOS;31082375;13;19;Acabado;RRV;Terceiros;1;UN;124;124;32.00;38.40;9;30;20;2
1454;TAPPING SCREW WITH FCS THREAD;31082249;5;22;Materia Prima;AGRATI;Terceiros;1;UN;1;1;115.00;138.00;15;35;25;5
85;FITA ADESIVA ANTI ESTAcALHAMENTO 70mmx70mm;31081579;1;2;Materia Prima;TARZIA;Terceiros;1;UN;1;1;4.00;6.14;15;35;25;10
96;SACO PLASTICO 600X900;31081588;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.08;0.16;7;30;20;3
97;SACO PLASTICO 500X650;31081589;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.18;0.36;5;25;15;2
98;SACO PLASTICO 1000X730;31081590;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.39;0.78;12;30;20;15
99;SACO PEBD 450x550x0.06mm AZUL;31081591;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.09;0.17;3;25;15;6
100;SACO PEBD 450x550x0.06mm AMARELO;31081592;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.09;0.18;11;30;20;8
101;SACO PEHD 200X750X0.05mm;31081593;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.06;0.12;11;30;20;10
102;SACO PLASTICO 200X400;31081594;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.30;0.60;13;30;20;4
103;SACO PLASTICO 300X500;31081595;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.11;0.23;6;30;20;5
104;SACOPLASTICO 200X300;31081596;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.03;0.06;5;25;15;5
105;SACO PLASTICO 300X1100;31081597;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.12;0.24;13;30;20;5
106;SACO PLASTICO 300X1350;31081598;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.07;0.14;4;25;15;11
107;SACO PLASTICO 250X550;31081599;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.05;0.09;8;30;20;6
109;SACO PLASTICO 150X250X0.06 mm;31081600;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.02;0.03;12;30;20;9
110;SACO PLASTICO 75X130;31081601;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.02;0.04;11;30;20;4
222;ESTILETE 1OMM ESTREITO;31081616;7;15;Acabado;TARZIA;Terceiros;1;UN;1;1;9.00;19.80;9;30;20;14
223;ESTILETE 18MM REFORcADO;31081617;7;15;Acabado;TARZIA;Terceiros;1;UN;1;1;5.00;23.70;4;25;15;10
224;FILME STRETCH;31081618;7;15;Embalagem;TARZIA;Terceiros;1;UN;1;1;1.00;78.00;12;30;20;3
225;FITA DE ARQUEAR;31081619;7;15;Embalagem;TARZIA;Terceiros;1;UN;1;1;163.00;168.90;9;30;20;7
226;FIVELA PLASTICA PARA FITA DE ARQUEAR;31081620;7;15;Embalagem;TARZIA;Terceiros;1;UN;1;1;37.00;98.00;10;30;20;5
227;LAMINA DE ESTIELE 10MM;31081621;7;15;Acabado;TARZIA;Terceiros;1;UN;1;1;1.00;1.76;9;30;20;13
228;LAMINA ESTILETE 18MM;31081622;7;15;Acabado;TARZIA;Terceiros;1;UN;1;1;2.00;2.23;10;30;20;11
229;LAMINA DE REBARBAR;31081623;7;15;Acabado;TARZIA;Terceiros;1;UN;1;1;4.00;4.90;14;35;25;13
230;SUPORTE DA LAMINA DE REBARBAR;31081624;7;15;Acabado;TARZIA;Terceiros;1;UN;1;1;27.00;28.25;15;35;25;9
238;SACO PLASTICO 190X250;31081626;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.02;0.03;13;30;20;12
385;SACO PLASTICO 200X550;31081660;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.04;0.08;14;35;25;3
407;SACO PLASTICO 250x620;31081674;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.15;0.30;9;30;20;12
773;SACO PLASTICO 300X400;31081914;6;12;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.07;0.14;6;30;20;13
866;SACO PLASTICO 120X200;31081962;6;1;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.01;0.02;9;30;20;7
963;Saco liso pead (Espessura 0.06mm) - 1200 x 450 mm;31081994;6;14;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.39;0.77;9;30;20;11
964;Saco liso pead (Espessura 0.06mm) - 220 x 120 mm;31081995;6;14;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.02;0.04;10;30;20;5
965;Saco liso pead (Espessura 0.06mm) - 1200 x 600 mm;31081996;6;14;Embalagem;TARZIA;Terceiros;1;UN;1;1;1.00;1.03;7;30;20;11
966;Saco liso pead (Espessura 0.06mm) -  1100 x 450 mm;31081997;6;14;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.35;0.71;4;25;15;13
967;Saco liso pead (Espessura 0.06mm) - 1200 x 400 mm;31081998;6;14;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.34;0.69;9;30;20;7
968;Saco liso pead (Espessura 0.06mm) -  540 x 150 mm;31081999;6;14;Embalagem;TARZIA;Terceiros;1;UN;1;1;0.05;0.10;12;30;20;7
969;Saco liso  pead (espessura 0.06mm) 1200 x 650mm;31082000;6;14;Embalagem;TARZIA;Terceiros;1;UN;1;1;1.00;1.11;11;30;20;6
1172;SACO PLASTICO 350X1300;31082114;6;1;Embalagem;Tarzia;Terceiros;1;UN;1;1;0.15;0.30;15;35;25;8
1311;SACO PLASTICO 650X1200X0.06MM;31082149;1;16;Materia Prima;Tarzia;Terceiros;1;UN;1000;1000;1.00;1.11;11;30;20;7
1312;SACO PLASTICO 300X2000X0.16;31082150;6;16;Embalagem;Tarzia;Terceiros;1;UN;1000;1000;1.00;1.06;11;30;20;4
1456;TESTE DE VALIDAcaO - NOZZLE GUIDE;31082251;17;19;Acabado;POLYFAST;Terceiros;1;UN;1;0;50.00;60.00;6;30;20;9
86;INSERTO METALICO X6H;31081580;1;7;Materia Prima;TECHMOL;Terceiros;1;UN;1;1;0.29;0.57;11;30;20;5
875;POCAN B 1505 PRETO;31081965;1;14;Materia Prima;TECNOMATIZ;Terceiros;1;KG;1;1;5.00;46.28;6;30;20;11
1083;GRADE BV256;31082062;5;14;Acabado;TERYUA;Terceiros;1;UN;1;1;1.00;1.00;5;25;15;4
1084;GRADE INFER. B515;31082063;5;14;Acabado;TERYUA;Terceiros;1;UN;1;1;1.00;1.00;12;30;20;3
1085;SUPORTE B562;31082064;5;14;Acabado;TERYUA;Terceiros;1;UN;1;1;1.00;1.00;12;30;20;2
1086;GRADE / COBERTURA B562;31082065;5;14;Acabado;TERYUA;Terceiros;1;UN;1;1;1.00;1.00;4;25;15;12
1087;REFORCO BV256;31082066;5;14;Acabado;TERYUA;Terceiros;1;UN;1;1;1.00;1.00;5;25;15;6
1088;GRADE INF. B256.11;31082067;5;14;Acabado;TERYUA;Terceiros;1;UN;1;1;1.00;1.00;15;35;25;12
326;DESMOLDANTE;31081629;7;15;Acabado;TERYUA;Terceiros;1;UN;1;1;3.00;12.10;6;30;20;6
114;INSERTO METALICO X6H;31081604;1;7;Materia Prima;THAMETAL;Terceiros;1;UN;1;1;0.34;0.67;15;35;25;15
609;INSERTO METALICO X6H - RETRABALHADO;31081803;1;7;Materia Prima;THAMETAL;Terceiros;1;UN;1;1;0.10;0.19;11;30;20;3
1304;CAIXA KLT 6429  PRETA;31082145;6;14;Embalagem;THERMOBLEND;Terceiros;1;UN;1000;1000;24.00;90.00;15;35;25;4
1455;TESTE DE VALIDAcaO DE MOLDES;31082250;17;19;Acabado;THERMOBLEND;Terceiros;1;UN;1;0;50.00;60.00;13;30;20;2
15;PA66 FV20 PRETO;31081524;1;5;Materia Prima;THERMOBLEND;Terceiros;1;KG;1;1;4.00;26.83;8;30;20;15
16;PA66 FV30 PRETO PTN3230TIBK;31081525;1;3;Materia Prima;THERMOBLEND;Terceiros;1;KG;1;1;9.00;26.65;11;30;20;12
21;PA66 FV30 PRETO RESISTENTE A HIDROLESE;31081530;1;5;Materia Prima;THERMOBLEND;Terceiros;1;KG;1;1;15.00;15.25;5;25;15;7
408;PA66 FV30 PRETO RESISTENTE A HIDROLESE (PTN 3230 T H I BK);31081675;1;22;Materia Prima;THERMOBLEND;Terceiros;1;KG;1;1;28.00;30.75;6;30;20;14
783;POM NATURAL KP20;31081918;3;14;Materia Prima;THERMOBLEND;Terceiros;1;KG;1;1;14.00;18.20;5;25;15;10
820;POLIAMIDA NATURAL;31081936;1;14;Materia Prima;THERMOBLEND;Terceiros;1;KG;1;1;10.00;32.00;14;35;25;7
839;ABS AG12 A0 NR (NATURAL);31081944;1;14;Materia Prima;THERMOBLEND;Terceiros;1;KG;1;1;34.00;37.80;9;30;20;2
1278;PA 66 FV 15 PRETO PTN3215BK;31082136;1;22;Materia Prima;THERMOBLEND;Terceiros;1;KG;1;1;18.00;38.00;10;30;20;14
1495;TIE STRAP (BRAcADEIRA);31082290;1;3;Materia Prima;ARaymond;Terceiros;1;UN;0.015;0.015;10.00;12.00;8;30;20;6
1519;USADO NO ESTADO E SEM GARANTIA;31082314;13;19;Acabado;BASELL;Terceiros;1;UN;50;100;150.00;180.00;9;30;20;10
525;REAR WHEEL ARCH UPPER;31081744;13;19;Acabado;TMR AUTOMOcaO;Terceiros;1;UN;199;200;1.00;1.00;4;25;15;8
764;Separador de Galhos de Injecao;31081906;5;14;Acabado;TMR AUTOMOcaO;Terceiros;1;UN;1;1;3412.00;9500.00;4;25;15;5
586;IMPRESSORA ARGOX OS 214 PLUS;31081796;8;14;Acabado;TRIMTEC;Terceiros;1;UN;1;2;571.00;1500.00;15;35;25;12
620;IMPRESSORA BROTHER;31081812;8;14;Acabado;TRIMTEC;Terceiros;1;UN;1;2;1408.00;1700.00;4;25;15;4
38;PP TD20 TRC 352 PRETO (115100490271);31081544;1;11;Materia Prima;TRIMTEC;Terceiros;1;KG;1;1;7.00;10.45;10;30;20;2
46;PP RB344 - NEUTRAL BLACK - NH900L (115002170);31081549;1;6;Materia Prima;TRIMTEC;Terceiros;1;KG;1;1;6.00;8.70;6;30;20;15
82;SPRING SLIDING COVER FIAT X6H (Mola);31081576;1;2;Materia Prima;TRIMTEC;Terceiros;1;UN;1;1;0.10;0.19;15;35;25;2
237;PP TD20 LAMA (XM2V05-357008);31081625;1;14;Materia Prima;TRIMTEC;Terceiros;1;KG;1;1;8.00;8.77;5;25;15;12
625;PP+EPDM+TD10 NF PEAR Y 368-CZ68/B1;31081814;1;14;Materia Prima;TRIMTEC;Terceiros;1;KG;1;1;6.00;10.10;14;35;25;7
1173;FERRAMENTAL FIA STILO - TRT;31082115;13;19;Acabado;TRIMTEC;Terceiros;1;UN;1;1;1.00;1.00;12;30;20;14
1381;DE INJEcaO DUTO DE AR GMB 31UX;31082191;13;19;Acabado;TRIMTEC;Terceiros;1;UN;8000;8000;195590.00;822696.77;6;30;20;14
1382;DE INJEcaO STIFFENER  GMB 31UX;31082192;13;19;Acabado;TRIMTEC;Terceiros;1;UN;1000;1000;29442.00;360951.80;11;30;20;9
1406;ESPUMA FILLER CUP X52 PH L52;31082202;1;12;Materia Prima;TRIOESPUMA;Terceiros;1;UN;0.096;0.096;1.00;1.09;14;35;25;6
1601;Ventilador de parede 60cm;31082395;16;24;Acabado;POLYFAST;Terceiros;1;UN;10;10;500.00;600.00;15;35;25;2
1407;ESPUMA FILLER CUP  HJF;31082203;5;22;Materia Prima;TRIOSPOUMA;Terceiros;1;UN;1;1;0.47;0.94;4;25;15;5
1598;Ventilador de parede 60cm;31082393;16;24;Acabado;TARZIA;Terceiros;1;un;10;10;500.00;600.00;7;30;20;11
1354;Espuma AA FILLER CUP ASSY X67 CUR;31082176;12;14;Materia Prima;TRIOSPUMA;Terceiros;1;UN;1;1;0.46;0.91;6;30;20;9
1408;ESPUMA FILLER CUP HJD;31082204;5;22;Materia Prima;TRIOSPUMA;Terceiros;1;UN;1;1;1.00;1.41;7;30;20;10
1409;ESPUMA FILLER CUP U79;31082205;5;22;Materia Prima;TRIOSPUMA;Terceiros;1;UN;1000;1000;0.47;0.94;9;30;20;14
1410;ESPUMA FILLER CUP HHA;31082206;1;22;Materia Prima;TRIOSPUMA;Terceiros;1;UN;1;2;0.48;0.96;8;30;20;14
1411;ESPUMA FILLER CUP HHA;31082207;5;22;Materia Prima;TRIOSPUMA;Terceiros;1;UN;1;1;0.48;0.96;4;25;15;4
1412;ESPUMA FILLER CUP X67;31082208;5;11;Materia Prima;TRIOSPUMA;Terceiros;1;UN;1;1;1.00;1.00;3;25;15;12
1537;VW UP16 FT ENT PLATE;31082332;13;19;Acabado;PO;Terceiros;1;UN;600;600;200.00;240.00;13;35;25;2
1535;VW UP16 FT ENT PLATE LH;31082330;5;14;Acabado;PO;Terceiros;1;UN;0.021;0.021;200.00;240.00;8;30;20;4
1536;VW UP16 FT ENT PLATE RH;31082331;5;14;Acabado;PO;Terceiros;1;UN;0.021;0.021;200.00;240.00;5;25;15;4
1442;WELD BRACKET;31082237;13;22;Acabado;GOOD MOLD;Terceiros;1;UN;500;501;20.00;24.00;14;35;25;12
561;FRONT WHEELARCH L/R      UP CROSS;31081779;13;19;Acabado;ULTRA;Terceiros;1;UN;1;2;1.00;1.00;15;35;25;11
1215;DISPOSITIVO DE SOLDA (KAUTEX);31082131;13;19;Acabado;ULTRA;Terceiros;1;UN;60;61;7373.00;66500.00;4;25;15;9
394;PALLET DE MADEIRA;31081665;6;15;Embalagem;Vetherm;Terceiros;1;UN;1;1;39.00;50.00;7;30;20;9
424;ASSY FLV 50L PETROL (CACHIMBaO);31081684;13;19;Acabado;Vetherm;Terceiros;1;UN;219;220;1.00;1.00;13;35;25;10
432;TRIM PANEL;31081692;13;19;Acabado;Vetherm;Terceiros;1;UN;399;400;1.00;1.00;14;35;25;7
1275;DE INJEcaO CLIP 2 WAY;31082134;13;8;Acabado;Vetherm;Terceiros;1;UN;550;550;23388.00;112776.00;5;25;15;3
1415;Maquina Injetora Engel 400 tons;31082211;16;24;Acabado;Vetherm;Terceiros;1;Un;800;800;110812.00;145000.00;5;25;15;6
1424;WELD BRACKET;31082220;5;3;Acabado;PO Piraquara;Terceiros;1;UN;0.0132;0.0128;20.00;24.00;7;30;20;12
402;TAMPA DE BORRACHA NITRILICA;31081671;5;22;Materia Prima;Vetherm;Terceiros;1;UN;1;1;0.11;0.21;14;35;25;4
1091;STOP BUMP COVER HONDA TF04 - 520040;31082070;1;14;Materia Prima;VETHERM;Terceiros;1;UN;1;1;0.10;0.21;13;35;25;5
962;CAIXA DE PAPELaO 1000X1200X800;31081993;6;14;Embalagem;WOODPACK;Terceiros;1;UN;1;1;193.00;338.30;10;30;20;3
;;;;;;;;;;;;;;;;;
